id	name	pub_id	rule_type	status_id	status_reason_id	priority	floor_value	start_date	end_date	timezone	start_time_parting	end_time_parting	days_of_week	migrated	publisher_owned	auction_type	matched_users	latest_rule_id	created_from	deleted	publisher_editable	creation_time	modification_time	goal_cpm_enabled	minimum_bid_value	additional_info	last_edited_by	owner_id	owner_type	archived	channel_type_id	rule_description	deal_category	failed_reason	currency_id	always_on	applicability
66185	EP domain - hard floor - Vimcojim.cz	49307	PMPF	1	NULL	99	0.28	2017-07-24 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621286	NULL	0	0	2017-07-24 09:05:36	2019-05-04 22:19:29	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
66186	EP domain - hard floor - Vitalia.cz	49307	PMPF	1	NULL	99	0.28	2017-07-24 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621285	NULL	0	0	2017-07-24 09:21:44	2019-05-04 22:18:28	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
66188	EP domain - hard floor - Weddingmag.topzine.cz	49307	PMPF	1	NULL	99	0.28	2017-07-24 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621284	NULL	0	0	2017-07-24 09:24:14	2019-05-04 22:17:26	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
66212	EP domain - hard floor - Zahranicni.eurozpravy.cz	49307	PMPF	1	NULL	99	0.28	2017-07-25 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621283	NULL	0	0	2017-07-25 00:03:54	2019-05-04 22:16:30	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
66214	EP domain - hard floor - Zive.cz	49307	PMPF	1	NULL	99	0.28	2017-07-25 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621293	NULL	0	0	2017-07-25 00:05:41	2019-05-04 22:30:04	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
66215	EP domain - hard floor - Zoom.iprima.cz	49307	PMPF	1	NULL	99	0.28	2017-07-25 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621292	NULL	0	0	2017-07-25 00:06:29	2019-05-04 22:29:14	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
66536	Google marketing - internal block	49307	PMPF	1	NULL	1	999	2017-08-03 06:08:19	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2333817	47615	0	0	2017-08-03 06:01:30	2017-08-03 06:08:28	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
66537	GDN - internal block	49307	PMPF	1	NULL	1	999	2017-08-03 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2591376	66536	0	0	2017-08-03 06:03:50	2019-02-04 07:45:22	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
67127	EP domain - hard floor - Kinobox.cz	49307	PMPF	1	NULL	99	0.28	2017-08-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621128	NULL	0	0	2017-08-21 08:07:58	2019-05-03 04:43:41	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
67128	EP domain - hard floor - Bejvavalo.cz	49307	PMPF	1	NULL	99	0.28	2017-08-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635293	NULL	0	0	2017-08-21 08:08:48	2019-06-14 05:08:22	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
67129	EP domain - hard floor - W4t.cz	49307	PMPF	1	NULL	99	0.65	2017-08-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2536212	NULL	0	0	2017-08-21 08:10:02	2018-08-08 05:10:39	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
67130	EP domain - hard floor - Krajskelisty.cz	49307	PMPF	1	NULL	99	0.28	2017-08-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621127	NULL	0	0	2017-08-21 08:10:48	2019-05-03 04:42:21	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
67131	EP domain - hard floor - Obehani.cz	49307	PMPF	1	NULL	99	0.28	2017-08-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621335	NULL	0	0	2017-08-21 08:11:29	2019-05-04 23:23:36	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
67132	EP domain - hard floor - Utulne.cz	49307	PMPF	1	NULL	99	0.28	2017-08-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621288	NULL	0	0	2017-08-21 08:12:11	2019-05-04 22:21:55	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
67133	EP domain - hard floor - Jenprocestovatele.cz	49307	PMPF	1	NULL	99	0.28	2017-08-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621306	NULL	0	0	2017-08-21 08:13:06	2019-05-04 22:43:41	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
67718	placement - seznam_300x250_mobile	49307	PMPF	1	NULL	14	0.51	2017-08-31 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886708	49158	0	0	2017-08-31 00:53:32	2020-02-13 06:32:15	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
67719	placement - Seznam.cz_480x300_ATF	49307	PMPF	1	NULL	14	0.82	2017-08-31 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886709	32565	0	0	2017-08-31 00:54:55	2020-02-13 06:32:32	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
67807	placement - sdovolena_300x250_BTF	49307	PMPF	1	NULL	14	0.56	2017-09-03 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886649	NULL	0	0	2017-09-03 14:19:11	2020-02-13 05:53:26	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
68973	placement - novinky_610x138	49307	PMPF	1	NULL	12	999.99	2017-10-02 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886913	NULL	0	0	2017-10-02 02:40:37	2020-02-13 09:29:11	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
68974	placement - prozeny_605x150	49307	PMPF	1	NULL	12	999.99	2017-10-02 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886738	NULL	0	0	2017-10-02 02:42:29	2020-02-13 06:58:57	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
68975	placement - pocasi_300x250_ATF	49307	PMPF	1	NULL	14	0.06	2017-10-02 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886590	NULL	0	0	2017-10-02 02:45:26	2020-02-13 05:15:02	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
68976	placement - pocasi_970x310	49307	PMPF	1	NULL	14	0.06	2017-10-02 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886588	NULL	0	0	2017-10-02 02:46:11	2020-02-13 05:14:07	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
68977	placement - pocasi_300x250_mobile	49307	PMPF	1	NULL	14	0.06	2017-10-02 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886589	NULL	0	0	2017-10-02 02:46:51	2020-02-13 05:14:34	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
69196	placement - sbazar_300x600	49307	PMPF	1	NULL	14	0.51	2017-10-06 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886712	NULL	0	0	2017-10-06 00:18:59	2020-02-13 06:39:11	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
69197	placement - sbazar_300x250_mobile	49307	PMPF	1	NULL	14	0.51	2017-10-06 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886714	NULL	0	0	2017-10-06 00:22:12	2020-02-13 06:39:51	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
69417	Acuity Ads	49307	PMPF	1	NULL	1	999	2017-10-11 07:57:46	2032-12-31 06:59:59	1	00:00:00	23:59:59	127	0	0	2	0	2346003	NULL	0	0	2017-10-11 07:58:21	2019-07-23 05:58:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
70254	placement - novinky_2560x1440	49307	PMPF	1	NULL	12	999.99	2017-10-28 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886910	68202	0	0	2017-10-28 14:26:57	2020-02-13 09:28:17	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
70505	placement - novinky_300x250_ATF	49307	PMPF	1	NULL	14	0.32	2017-11-02 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886672	43930	0	0	2017-11-02 15:44:56	2020-02-13 06:27:52	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
71201	placement - firmy 970x310	49307	PMPF	1	NULL	14	0.51	2017-11-16 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886710	NULL	0	0	2017-11-16 04:13:53	2020-02-13 06:33:37	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
71482	placement - jenzeny_970x210_ATF	49307	PMPF	1	NULL	14	0.85	2017-11-21 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886905	NULL	0	0	2017-11-21 04:49:53	2020-02-13 09:26:43	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
71483	placement - jenzeny_300x250_BTF	49307	PMPF	1	NULL	14	0.8	2017-11-21 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886904	NULL	0	0	2017-11-21 04:51:32	2020-02-13 09:26:25	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
71485	placement - jenzeny_300x600_ATF	49307	PMPF	1	NULL	14	1.05	2017-11-21 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886903	NULL	0	0	2017-11-21 04:52:42	2020-02-13 09:26:06	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
71486	placement - jenzeny_970x310_BTF	49307	PMPF	1	NULL	14	0.85	2017-11-21 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886908	NULL	0	0	2017-11-21 04:53:42	2020-02-13 09:27:41	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
71487	placement - jenzeny_300x50_mobile	49307	PMPF	1	NULL	14	0.45	2017-11-21 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886907	NULL	0	0	2017-11-21 04:54:25	2020-02-13 09:27:20	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
71488	placement - jenzeny_300x250_mobile	49307	PMPF	1	NULL	14	0.8	2017-11-21 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886906	NULL	0	0	2017-11-21 04:55:13	2020-02-13 09:27:00	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
73319	placement - horoskopy_300x250_ATF	49307	PMPF	1	NULL	14	0.1	2018-01-08 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886726	42553	0	0	2018-01-08 07:44:01	2020-02-13 06:48:13	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
73322	placement - zpravy_300x100_mobile	49307	PMPF	1	NULL	14	0.06	2018-01-08 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886576	NULL	0	0	2018-01-08 08:20:50	2020-02-13 05:08:39	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
75788	placement - super_397x316_BTF_native_PR	49307	PMPF	1	NULL	12	999.99	2018-03-02 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886911	NULL	0	0	2018-03-02 06:31:40	2020-02-13 09:28:32	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
75789	placement - sauto_550x140_BTF_native	49307	PMPF	1	NULL	12	999.99	2018-03-02 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886912	NULL	0	0	2018-03-02 06:34:16	2020-02-13 09:28:50	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
75790	placement - smoto_550x140_BTF_native	49307	PMPF	1	NULL	12	999.99	2018-03-02 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886909	NULL	0	0	2018-03-02 06:38:24	2020-02-13 09:28:00	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
76199	ad.doubleclick.net - block	49307	PMPF	1	NULL	12	999.99	2018-03-13 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2887352	NULL	0	0	2018-03-13 12:02:23	2020-02-17 05:39:53	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
84973	placement - Kupi_app_ios & Kupi_app_android	49307	PMPF	1	NULL	12	999.99	2018-05-23 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886739	NULL	0	0	2018-05-23 06:34:17	2020-02-13 06:59:38	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
114038	EP - domain - hard floor - Hobby.instory.cz	49307	PMPF	1	NULL	99	0.2	2018-06-14 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2874143	NULL	0	0	2018-06-14 06:06:32	2019-11-26 06:34:26	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
114040	EP - domain - hard floor - Veda.instory.cz	49307	PMPF	1	NULL	99	0.2	2018-06-14 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2874144	114038	0	0	2018-06-14 06:15:36	2019-11-26 06:34:41	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
114045	EP - domain - hard floor - Tech.instory.cz	49307	PMPF	1	NULL	99	0.2	2018-06-14 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2874145	114040	0	0	2018-06-14 06:26:06	2019-11-26 06:34:56	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119811	EP - domain - hard floor - Bydleni.instory.cz	49307	PMPF	1	NULL	99	0.2	2018-06-21 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2874146	114045	0	0	2018-06-21 02:32:56	2019-11-26 06:35:13	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119822	EP - domain - hard floor - EnigmaPlus.cz	49307	PMPF	1	NULL	99	0.28	2018-06-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621148	114045	0	0	2018-06-21 03:11:20	2019-05-03 07:01:44	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119823	EP - domain - hard floor - Stoplusjednicka.cz	49307	PMPF	1	NULL	99	0.28	2018-06-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621124	114045	0	0	2018-06-21 03:19:00	2019-05-03 04:41:00	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119825	EP - domain - hard floor - Prostreno.cz	49307	PMPF	1	NULL	99	0.28	2018-06-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635271	119822	0	0	2018-06-21 03:28:21	2019-06-14 04:43:27	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119826	EP - domain - hard floor - Bety.cz	49307	PMPF	1	NULL	99	0.28	2018-06-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635272	119822	0	0	2018-06-21 03:34:40	2019-06-14 04:44:11	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119885	EP - domain - hard floor - Globe24.cz	49307	PMPF	1	NULL	99	0.28	2018-06-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621105	119822	0	0	2018-06-21 04:32:00	2019-05-03 04:33:15	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119886	EP - domain - hard floor - Extra.cz	49307	PMPF	1	NULL	99	0.2	2018-06-21 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2874129	119885	0	0	2018-06-21 04:33:12	2019-11-26 06:29:44	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119903	EP - domain - hard floor - Living.iprima.cz	49307	PMPF	1	NULL	99	0.28	2018-10-22 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621312	119886	0	0	2018-06-21 04:34:46	2019-05-04 22:49:41	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119905	EP - domain - hard floor - Zena-in.cz	49307	PMPF	1	NULL	99	0.28	2018-06-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635149	119903	0	0	2018-06-21 04:36:43	2019-06-14 01:00:59	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119906	EP - domain - hard floor - Autoroad.cz	49307	PMPF	1	NULL	99	0.28	2018-06-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621145	119905	0	0	2018-06-21 04:38:03	2019-05-03 06:55:35	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119907	EP - domain - hard floor - Ctidoma.cz	49307	PMPF	1	NULL	99	0.28	2018-06-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621108	119906	0	0	2018-06-21 04:39:30	2019-05-03 04:34:48	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119913	EP - domain - hard floor - Autickar.cz	49307	PMPF	1	NULL	99	0.28	2018-06-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621151	119907	0	0	2018-06-21 04:40:31	2019-05-03 07:12:03	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119914	EP - domain - hard floor - Zdravestravovani.eu	49307	PMPF	1	NULL	99	0.28	2018-06-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621163	119913	0	0	2018-06-21 04:43:30	2019-05-03 07:30:00	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
119915	EP - domain - hard floor - Techfocus.cz	49307	PMPF	1	NULL	99	0.28	2018-06-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621132	119914	0	0	2018-06-21 04:44:13	2019-05-03 04:45:24	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
120645	placement - garaz_300x250_ATF	49307	PMPF	1	NULL	14	0.11	2018-06-28 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886621	73319	0	0	2018-06-28 08:54:36	2020-02-13 05:38:30	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
120646	placement - garaz_300x250_mobile	49307	PMPF	1	NULL	14	0.11	2018-06-28 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886728	120645	0	0	2018-06-28 08:56:20	2020-02-13 06:52:55	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
120648	placement - garaz_300x600_ATF	49307	PMPF	1	NULL	14	0.11	2018-06-28 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886620	120647	0	0	2018-06-28 09:00:59	2020-02-13 05:38:10	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
120650	placement - garaz_970x310_BTF	49307	PMPF	1	NULL	14	0.11	2018-06-28 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886619	120649	0	0	2018-06-28 09:02:59	2020-02-13 05:37:49	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
122580	facebook - OMP block	49307	PMPF	1	NULL	12	999.99	2018-07-19 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2887353	NULL	0	0	2018-07-19 05:04:44	2020-02-17 05:40:10	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
122678	EP - domain - hard floor - Autojournal.cz	49307	PMPF	1	NULL	99	0.28	2018-07-20 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621152	119915	0	0	2018-07-20 06:31:46	2019-05-03 07:13:07	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
122679	EP - domain - hard floor - iReceptar.cz	49307	PMPF	1	NULL	99	0.28	2018-07-20 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621298	119914	0	0	2018-07-20 06:34:46	2019-05-04 22:36:25	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
122680	EP - domain - hard floor - Lui.cz	49307	PMPF	1	NULL	99	0.28	2018-07-20 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621160	122679	0	0	2018-07-20 06:36:21	2019-05-03 07:25:29	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
122681	EP domain - hard floor - Refresher.cz	49307	PMPF	1	NULL	99	0.28	2018-07-20 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2635144	122680	0	0	2018-07-20 06:37:41	2019-06-14 00:42:11	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
122682	EP - domain - hard floor - Hobby.denikplus.cz	49307	PMPF	1	NULL	99	0.28	2018-07-20 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621109	122681	0	0	2018-07-20 06:39:53	2019-05-03 04:35:13	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
123382	Night time rule - erotic - SeznamZpravy.cz Novinky.cz, Seznam.cz	49307	PMPF	1	NULL	1	999.99	2018-08-01 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2878309	65821	0	0	2018-08-01 03:14:12	2019-12-18 06:42:58	0	0	NULL	NULL	49307	1	0	0	zákaz erotických reklam	1	NULL	1	0	0
124931	placement - super_480x480	49307	PMPF	1	NULL	12	0.11	2018-08-28 03:47:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886729	122247	0	0	2018-08-28 03:47:04	2020-02-13 06:54:07	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
124967	placement - novinky_0x0_outstream	49307	PMPF	1	NULL	12	999.99	2018-08-29 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886625	NULL	0	0	2018-08-28 23:42:18	2020-02-13 05:39:47	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
126374	EP - domain - hard floor - Autobible.euro.cz	49307	PMPF	1	NULL	99	0.2	2018-09-17 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2874140	122682	0	0	2018-09-17 06:07:54	2019-11-26 06:33:24	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
126402	EP - domain - hard floor - Homeincube.cz	49307	PMPF	1	NULL	99	0.28	2018-09-17 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621157	126389	0	0	2018-09-17 07:28:38	2019-05-03 07:19:55	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
126901	EP - domain - hard floor - Ceskenoviny.cz	49307	PMPF	1	NULL	99	0.28	2018-09-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621155	126402	0	0	2018-09-21 01:55:32	2019-05-03 07:17:04	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
126915	EP - domain - hard floor - Zpravy.tiscali.cz	49307	PMPF	1	NULL	99	0.28	2018-09-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621294	126374	0	0	2018-09-21 05:21:44	2019-05-04 22:31:44	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
126918	EP - domain - hard floor - Muzivcesku.cz	49307	PMPF	1	NULL	99	0.28	2018-09-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621142	126374	0	0	2018-09-21 05:28:50	2019-05-03 06:51:32	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
126922	EP - domain - hard floor - Studentpoint.cz	49307	PMPF	1	NULL	99	0.28	2018-09-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621143	126374	0	0	2018-09-21 06:01:34	2019-05-03 06:52:37	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
126925	EP - domain - hard floor - Zeny.iprima.cz	49307	PMPF	1	NULL	99	0.28	2018-09-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621126	126374	0	0	2018-09-21 06:19:46	2019-05-03 04:41:59	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
126927	EP - domain - hard floor - Lepsija.cz	49307	PMPF	1	NULL	99	0.28	2018-09-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621130	126374	0	0	2018-09-21 06:46:10	2019-05-03 04:44:35	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
126930	EP - domain - hard floor - Flowee.cz	49307	PMPF	1	NULL	99	0.28	2018-09-21 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621156	126901	0	0	2018-09-21 07:23:23	2019-05-03 07:18:51	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
127071	placement - sbazar_480x300	49307	PMPF	1	NULL	14	0.51	2018-09-25 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886711	69196	0	0	2018-09-25 04:11:20	2020-02-13 06:38:50	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
127265	EP - domain - hard floor - Womanonly.cz	49307	PMPF	1	NULL	99	0.28	2018-09-27 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621161	126930	0	0	2018-09-27 03:18:30	2019-05-03 07:28:24	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
127267	EP - domain - hard floor - Zoommagazin.iprima.cz	49307	PMPF	1	NULL	99	0.28	2018-09-27 00:00:00	2032-12-31 00:00:00	1	00:00:00	23:59:59	127	0	1	2	0	2621172	126927	0	0	2018-09-27 03:25:59	2019-05-03 07:32:15	0	0	NULL	NULL	49307	1	0	0		1	NULL	1	0	0
127569	placement - garaz.cz_2000x1400	49307	PMPF	1	1	12	999.99	2018-10-02 00:00:00	2032-12-31 01:59:59	1	00:00:00	23:59:59	127	0	1	2	0	2886602	127455	0	0	2018-10-02 05:43:32	2020-02-13 05:20:33	0	0	NULL	NULL	49307	1	0	0	OA exclusive format blocker	1	NULL	1	0	0
